GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
475,1902NIG,55133,10/06/2007,2007,1,Violence against civilians,MEND: Movement for the Emancipation of the Niger Delta,,2,Civilians (International),,7,27,Nigeria,Bayelsa,Ekeremor,,Amatu,4.93333,5.46667,1,Vanguard (Nigeria),300 militants in 30 boats take an oil platform and kidnap 3 workers,0
475,1903NIG,55134,11/06/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (2007-2010),,1,13,Nigeria,Akwa Ibom,Uyo,,Uyo,5.03333,7.92657,2,Xinhua News,Militants battle Naval personnel protecting a jetty; one pregnant bystander killed,0
475,1904NIG,55135,15/06/2007,2007,1,Riots/Protests,Protesters (Nigeria),,6,,,0,60,Nigeria,Delta,Warri South,,Warri,5.51667,5.75000,1,Dow Jones International News,Angry villagers chased workers away from an oil platform in Warri,0
475,1905NIG,55136,16/06/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (1999-2007) Joint Task Force,,1,13,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.92472,6.26417,3,Xinhua News,Militant group strikes against the JTF,0
475,1906NIG,55137,17/06/2007,2007,1,Battle-Government regains territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (2007-2010),,1,13,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Dow Jones International News,Nigerian troops overtake a oil depot previously taken by gunmen; kill 12.,12
475,1907NIG,55138,17/06/2007,2007,1,Remote violence,MEND: Movement for the Emancipation of the Niger Delta,,2,Civilians (Nigeria),,7,27,Nigeria,Bayelsa,Southern Ijaw,,Oporoma,4.80472,6.07889,2,All Africa,MEND militants bomb a oil flow station in Ogboinbiri.,0
475,1908NIG,55139,17/06/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Niger,Chanchaga,,Minna,9.61389,6.55694,3,This Day (Nigeria),Deputy Governor's son shot dead by unknown attackers.,1
475,1909NIG,55140,18/06/2007,2007,1,Battle-No change of territory,Military Forces of Nigeria (2007-2010),,1,Unidentified Armed Group (Nigeria),,3,13,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,1,The Financial Times Limited,Militant group engages in a revenge battle against Army.,0
475,1911NIG,55141,19/06/2007,2007,1,Strategic development,Unidentified Armed Group (Nigeria),,3,,,0,30,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,The New York Times,Eni flow station overrun by militants,0
475,1910NIG,55143,19/06/2007,2007,2,Violence against civilians,Vigilante Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Nigeria,Anambra,Onitsha North,,Onitsha,6.14543,6.78845,1,All Africa,Community kills 8 for alleged witchcraft.,8
475,1912NIG,55142,19/06/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,The New York Times,Eni flow station overrun by militants,0
475,1913NIG,55144,20/06/2007,2007,1,Riots/Protests,Rioters (Nigeria),,5,,,0,50,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,3,Daily Champion,Borno State workers yesterday joined in a strike ordered by organized labour to protest the recent hike in the prices of petroleum products and other unpopular actions of government. Government vehicles were reportedly attacked by hoodlums in the metropolis.,0
475,1914NIG,55145,21/06/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Platts Commodity News,Unidentified gunmen kill the labor union chief of a gas company.,1
475,1915NIG,55146,24/06/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Reuters News,Fighting between two rival gangs,0
475,1916NIG,55147,25/06/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Unidentified Armed Group (Nigeria),,3,33,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Reuters News,Fighting between two rival gangs,0
475,1917NIG,55148,01/07/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (1999-2007),,1,13,Nigeria,Rivers,Akuku Toru,,Soku,4.67545,6.68029,1,All Africa,Unknown Militants kidnap 2 Naval members on the Soku River,0
475,1918NIG,55149,04/07/2007,2007,2,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,This Day (Nigeria),Two Turkish men of the Marta Servicing Organization were abducted from their automobile by two unknown men.,0
475,1919NIG,55150,13/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Muslim Group (Nigeria),7,37,Nigeria,Sokoto,Sokoto North,,Sokoto,13.04803,5.21429,1,Agence France Presse,Islamic preacher killed by unknown gunman.,1
475,1921NIG,55151,15/07/2007,2007,1,Battle-No change of territory,Shiite Islamist Militia (Nigeria),,3,Sunni Islamist Militia (Nigeria),,3,33,Nigeria,Sokoto,Sokoto North,,Sokoto,13.04803,5.21429,1,Associated Press Newswires,Violence in response to the killing of Umar Danshiya,1
475,1920NIG,55152,15/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Kaduna,Kaduna North,,Kaduna,10.52224,7.43828,1,Platts Commodity News,Malam Rabiu Yunus,0
475,1922NIG,55153,18/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Agence France Presse,Lebanese national is shot at his home in Port Harcourt. Apparently this was a failed abduction attempt. Another worker under his employ was also killed.,2
475,1923NIG,55154,19/07/2007,2007,1,Battle-Government regains territory,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2007-2010),,1,13,Nigeria,Sokoto,Sokoto North,,Sokoto,13.04803,5.21429,1,Dow Jones International News,One suspected militant is killed in Sokoto as police raid their location. At least 100 others arrested.,1
475,1924NIG,55156,20/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Reuters News,Unidentified Gunmen open fire at a party killing two,2
475,1925NIG,55155,20/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,3,Associated Press Newswires,Family members of an oil official killed by an unknown as their home is raided.,10
475,1927NIG,55157,23/07/2007,2007,1,Remote violence,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Rivers,Akuku Toru,,Soku,4.67545,6.68029,1,All Africa,Oil well bombing was determined the work of homemade explosives.,0
475,1926NIG,55158,23/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.92472,6.26417,3,Associated Press Newswires,Two Gunmen kidnap the mother of a state official.,0
475,1928NIG,55161,24/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Reuters News,Militants abduct Pakistani construction manager in the Delta Region.,0
475,1929NIG,55160,24/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Associated Press Newswires,British professor followed and attacked in Rivers State.,0
475,1930NIG,55159,24/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,All Africa,A oil production supervisor is kidnapped by militants.,0
475,1931NIG,55163,24/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Delta,Oshimili South,,Asaba,6.20064,6.73385,3,Associated Press Newswires,Politician found dead.,1
475,1932NIG,55162,24/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,3,Associated Press Newswires,Nigerian Oil worker is shot dead at his home in Rovers State.,1
475,1933NIG,55164,25/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Dow Jones International News,Gunmen kill an oil worker in Rivers State.,1
475,1934NIG,55165,31/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.92472,6.26417,3,Dow Jones International News,Nigerian civilians killed after being attacked on boat.,0
475,1935NIG,55166,31/07/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),Civilians (Nigeria),7,37,Nigeria,Ondo,Ondo West,,Ondo,7.10000,4.83333,1,All Africa,Workers attacked and killed.,0
475,1936NIG,55167,08/08/2007,2007,1,Remote violence,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Civilians (International),7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Xinhua News,Militants bomb a government facility in Port Harcourt.,0
475,1937NIG,55168,09/08/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Oyo,Akinyele,,Ibadan,7.43333,3.91667,3,Dow Jones International News,Lawmaker of ruling party killed by unknown gunmen,1
475,1938NIG,55169,14/08/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Associated Press Newswires,Dutch foreigner was killed after a business deal goes badly. The victim was given 35,1
475,1939NIG,55170,15/08/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Xinhua News,Gunmen disguised as soldiers kidnap three and murder another oil worker in the Niger Delta Region. The victims were both Colombian nationals. MEND denies any involvement,3
475,1940NIG,55171,16/08/2007,2007,1,Violence against civilians,Sunni Islamist Militia (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Sokoto,Sokoto North,,Sokoto,13.04803,5.21429,1,Global Insight Daily Analysis,Sunni mob beats to death a Shi'ite Muslim named Mustapha Tela. The Sokoto region is primarily Sunni.,1
475,1941NIG,55172,17/08/2007,2007,2,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (2007-2010),,1,13,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,IRIN News,Military launched an attack in Port Harcourt to rid the city of militants. No deaths reported,0
475,1942NIG,55173,21/08/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Vigilante Militia (Nigeria),,4,34,Nigeria,Borno,Damboa,,Damboa,11.15604,12.75758,1,Xinhua,"Five persons have been confirmed dead and several others injured when 500 members of vigilance groups from Damboa of Nigeria's northeastern Borno State, clashed with suspected bandits",5
475,1944NIG,55174,01/09/2007,2007,1,Battle-No change of territory,Gberesaakoo Boys Militia,,3,Military Forces of Nigeria (1999-2007),,1,13,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Reuters News,Delta Militia known as the Gberesaakoo Boys involve themselves in pre-election violence.,0
475,1943NIG,55176,01/09/2007,2007,1,Violence against civilians,URGENT Militants,,3,Civilians (International),,7,37,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.92472,6.26417,3,Agence France Presse,URGENT Militants kidnap 9 South Korean Oil Workers,0
475,1945NIG,55175,01/09/2007,2007,1,Violence against civilians,Gberesaakoo Boys Militia,,3,Civilians (Nigeria),,7,37,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Reuters News,Delta Militia known as the Gberesaakoo Boys involve themselves in pre-election violence.,0
475,1946NIG,55177,02/09/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (1999-2007),,1,13,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Xinhua News,Militants kill two Naval members in abduction raid.,2
475,1947NIG,55178,02/09/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Xinhua News,Militants abduct foreigner of unknown origin.,0
475,1948NIG,55179,07/09/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Delta,Udu,,Ogbe-Udu,5.42834,5.82970,1,Vanguard (Nigeria),Kidnappers abduct man.,0
475,1949NIG,55180,10/09/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Edo,Oredo,,Benin City,6.33505,5.62749,1,All Africa,Militants kill the mother of Sunny Ofehe.,1
475,1950NIG,55181,14/09/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Oyo,Akinyele,,Ibadan,7.43333,3.91667,3,All Africa,A member of the Nigerian House of Representatives was killed by unknown persons,1
475,1951NIG,55182,15/09/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (2007-2010) Joint Task Force,,1,13,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,All Africa,The Nigerian Joint Military Task Force has taken 11 suspected militants prisoner as well as 4 suspected pirates in the Niger Delta Region.,0
475,1952NIG,55183,16/09/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Oyo,Ibadan North West,,Ibadan,7.38778,3.89639,1,All Africa,An unknown person or persons invaded the home of lawmaker,0
475,1953NIG,55184,26/09/2007,2007,1,Violence against civilians,MEND: Movement for the Emancipation of the Niger Delta,,2,Civilians (Nigeria),,7,27,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,All Africa,MEND kills one,1
475,1954NIG,55185,27/09/2007,2007,1,Battle-No change of territory,NURTW: National Union of Road Transport Workers,,3,RTEAN: Road Transport Employers Association of Nigeria,,3,33,Nigeria,Ekiti,Ado Ekiti,,Ado-Ekiti,7.62100,5.22150,1,All Africa,Three feared dead as National Union of Road Transport Workers and Road Transport Employer's Association of Nigeria clash. Both organizations are Labor Unions.,3
475,1955NIG,55186,27/09/2007,2007,1,Riots/Protests,Protesters (Nigeria),,6,Military Forces of Nigeria (2007-2010) Joint Task Force,,1,16,Nigeria,Rivers,Ahoada East,,Ahoada,5.07395,6.65353,1,All Africa,A group of youths,0
475,1956NIG,55187,28/09/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.92472,6.26417,1,All Africa,Person on motorcycle runs into a crowd of protesting teachers.,0
475,1957NIG,55188,28/09/2007,2007,1,Violence against civilians,Muslim Militia (Nigeria),,4,Civilians (Nigeria),Christian Group (Nigeria),7,47,Nigeria,Kano,Kano Municipal,,Kano,12.00012,8.51672,3,All Africa,A unknown group of Muslims kill a Christian.,1
475,1958NIG,55189,01/10/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,AFX Asia,Unknown Militants kidnap 9 South Korean Oil Workers of the Daewoo Corp.,0
475,1959NIG,55190,04/10/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Unidentified Armed Group (Nigeria),,3,33,Nigeria,Oyo,Ibadan North West,,Ibadan,7.38778,3.89639,1,Agence France Presse,Political clash between two rival parties,0
475,1960NIG,55192,05/10/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Seattle Post-Intelligencer,Attackers destroy vice-president's home,0
475,1961NIG,55191,05/10/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,All Africa,Agip worker abducted.,0
475,1962NIG,55193,07/10/2007,2007,1,Violence against civilians,Ijaw Ethnic Militia (Nigeria),,4,Civilians (Nigeria),,7,47,Nigeria,Delta,Udu,,Ogbe-Udu,5.42834,5.82970,1,Vanguard (Nigeria),Kidnapping of Nigerian employee of NBTC; ask for ransom.,0
475,1963NIG,55194,16/10/2007,2007,1,Violence against civilians,MEND: Movement for the Emancipation of the Niger Delta,,2,Civilians (International),,7,27,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Dow Jones International News,MEND claims they have taken three hostages in the Delta Region. This comes as a reaction to the inauguration of Umaru Yar'Adua,0
475,1964NIG,55195,19/10/2007,2007,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,,2,Military Forces of Nigeria (2007-2010),,1,12,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Dow Jones International News,MEND attackers kill a Naval Officer and injure six enlisted personnel on a gunboat as they attempt to protect an oil facility. MEND looses seven in the fight.,1
475,1965NIG,55196,20/10/2007,2007,1,Riots/Protests,Rioters (Nigeria),,5,,,0,50,Nigeria,Lagos,Lagos Island,,Lagos,6.45306,3.39583,1,Reuters News,A mob kill two suspected fetish killers.,2
475,1966NIG,55197,20/10/2007,2007,1,Violence against civilians,Shiite Islamist Militia (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Sokoto,Sokoto North,,Sokoto,13.04803,5.21429,1,All Africa,In the City of Sokoto,0
475,1967NIG,55198,21/10/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Ekiti,Ikere,,Ikere,7.49133,5.23225,1,Reuters News,Suspected fetish killers kidnap little boy.,0
475,1968NIG,55199,22/10/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Voice of America Press Releases and Documents,Unknown militants,0
475,1969NIG,55200,23/10/2007,2007,3,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2007-2010),,1,13,Nigeria,Lagos,Lagos Island,,Lagos,6.45306,3.39583,1,Agence France Presse,Robbers accused of stealing money and weapons were killed in a gun battle with police.,0
475,1970NIG,55201,26/10/2007,2007,1,Violence against civilians,MEND: Movement for the Emancipation of the Niger Delta,,2,Civilians (International),,7,27,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Reuters News,MEND kidnaps seven oil workers of the Delta coast.,0
475,1971NIG,55202,27/10/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Kwara,Ilorin East,,Illorin,8.50000,4.55000,1,All Africa,Robbers kill the manager of a telecommunication company at his home.,1
475,1972NIG,55203,30/10/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Akwa Ibom,Uyo,,Uyo,5.03333,7.92657,2,Xinhua News,Militants battle Naval personnel protecting a jetty; one pregnant bystander killed,1
475,1973NIG,55205,04/11/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (1999-2007),,1,13,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Vanguard (Nigeria),Nigerian Navy engages militant craft in Cow Vorn Channel,0
475,1974NIG,55206,04/11/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Unidentified Armed Group (Nigeria),,3,33,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Reuters News,Shootout between two rival gangs kills 5,5
475,1975NIG,55204,04/11/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (1999-2007),,1,13,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,3,Vanguard (Nigeria),An unidentified group attacks police in Rivers State.,0
475,1976NIG,55207,08/11/2007,2007,1,Battle-No change of territory,MEND: Movement for the Emancipation of the Niger Delta,Unidentified Armed Group (Nigeria),2,Military Forces of Nigeria (2007-2010),,1,12,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Reuters News,Military battles gangs in Port Harcourt,0
475,1978NIG,55208,10/11/2007,2007,2,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (2007-2010) Joint Task Force,,1,13,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Xinhua News,JTF rescues an August kidnapped Briton in Port Harcourt.,0
475,1977NIG,55209,10/11/2007,2007,2,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,All Africa,Kidnappers abduct yet another mother of Nigerian Lawmaker.,0
475,1979NIG,55210,15/11/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Unidentified Armed Group (Nigeria),,3,33,Nigeria,Kano,Kano Municipal,,Kano,12.00012,8.51672,3,Associated Press Newswires,Supporters of Rival political parties clash after supporters of the candidate Muhammadu Buhari's returns are contested.,0
475,1980NIG,55211,16/11/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (2007-2010),,1,13,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Dow Jones International News,Gunmen in the Niger Delta kill three police guarding an oil station.,3
475,1981NIG,55212,18/11/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Military Forces of Nigeria (2007-2010),,1,13,Nigeria,Rivers,Bonny,,Bonny,4.45220,7.16808,1,Platts Commodity News,Gunmen attack a Nigeria Liquefied Natural Gas Plant,0
475,1982NIG,55213,27/11/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Rivers,Bonny,,Bonny,4.45220,7.16808,2,Reuters News,Pirates in the Bonny River attack an ExxonMobil vessel killing one crew member.,1
475,1983NIG,55214,03/12/2007,2007,1,Battle-No change of territory,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (1999-2007),,1,13,Nigeria,Rivers,Okrika,,Okrika,4.74159,7.08488,2,All Africa,Policemen escorting a Nigerian Liquefied Natural Gas boat en route to Bonny Island from Port Harcourt was attacked and the escorts were shot.,0
475,1984NIG,55215,06/12/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Bayelsa,Yenegoa,,Yenagoa,4.92472,6.26417,3,Reuters News,Unidentified militants attack an Italian run oil facility,0
475,1985NIG,55216,08/12/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Federal Capital Territory,Abuja Municipality,,Abuja,9.08333,7.53333,1,All Africa,UAE businessman killed at home for unknown reasons.,1
475,1986NIG,55217,10/12/2007,2007,1,Violence against civilians,MEND: Movement for the Emancipation of the Niger Delta,,2,Civilians (International),,7,27,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Voice of America Press Releases and Documents,Seven hostages taken from Shell oil facility,0
475,1987NIG,55218,11/12/2007,2007,1,Strategic development,MEND: Movement for the Emancipation of the Niger Delta,,2,,,0,20,Nigeria,Bayelsa,Sagbama,,Niger Delta,4.83333,6.00000,2,Dow Jones International News,Members of MEND destroy a Royal Dutch Shell oil pipeline in southern Nigeria.,0
475,1988NIG,55219,11/12/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Lagos,Lagos Island,,Lagos,6.45306,3.39583,2,Xinhua News,Five were killed along the Lagos-Abeokuta Expressway with stray gunfire.,5
475,1989NIG,55220,15/12/2007,2007,3,Riots/Protests,Rioters (Nigeria),Students (Nigeria),5,,,0,50,Nigeria,Borno,Maiduguri,,Maiduguri,11.84644,13.16027,1,Daily Trust,"The University of Maiduguri was closed down midway into second semester exams, following rampaging protests by students over alleged ""blasphemy"". The protest followed allegation that a student had used pages of Qur'an to clean himself up after excretion.",0
475,1990NIG,55221,23/12/2007,2007,1,Remote violence,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Lagos,Lagos Island,,Lagos,6.45306,3.39583,2,Agence France Presse,Following vandalism 40 civilians are killed in an oil pipeline explosion.,40
475,1991NIG,55222,23/12/2007,2007,2,Riots/Protests,Rioters (Nigeria),,5,Police Forces of Nigeria (1999-2007),,1,15,Nigeria,Borno,Gwoza,,Gwoza,11.10359,13.71298,1,Daily Trust,Two people have been left dead after a bloody clash between over 250 youths and the police in Gwoza local government area of Borno State.,2
475,1992NIG,55223,24/12/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Nigeria,Edo,Oredo,,Benin City,6.33505,5.62749,1,Vanguard (Nigeria),Unidentified assassins kill University Professor,1
475,1993NIG,55224,25/12/2007,2007,1,Battle-No change of territory,Shuwa Ethnic Militia (Nigeria),,4,Kanuri Ethnic Militia (Nigeria),,4,44,Nigeria,Borno,Gwoza,,Bulabulin,11.21667,13.45000,1,UN IRIN,At least three people have been killed and nine seriously injured in a clash between farmers and nomads over grazing land in Borno state. Violence erupted on 24 December in Bulabulin Ngaburawa village when herdsmen from the Shuwa tribe reportedly led their herd onto lands belonging to farmers from the Kanuri tribe.,3
475,1994NIG,55225,26/12/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (International),,7,37,Nigeria,Lagos,Lagos Island,,Lagos,6.45306,3.39583,2,Agence France Presse,Unidentified gunmen attack the car of the Iberia Director,0
475,1995NIG,55226,27/12/2007,2007,1,Violence against civilians,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),Civilians (International),7,37,Nigeria,Rivers,Port Harcourt,,Port Harcourt,4.77742,7.01340,1,Reuters News,Suspected militants attack two police stations and a luxury hotel leaving 18 dead.,18
475,1996NIG,55228,29/12/2007,2007,2,Battle-No change of territory,PDP: People's Democratic Party,Police Forces of Nigeria (2007-2010),3,ANPP: All Nigeria People's Party,Civilians (Nigeria),3,33,Nigeria,Benue,Makurdi,,Makurdi,7.74110,8.51210,3,All Africa,,0
